dataset_id,citation_short,site_code,plot_code,coord_type,contributor,country,locale,site_id,plot_id,year,month,day,citation,biomass_density_gm2,plot_area_m2_mode,plot_area_m2_mean,rep_NBR_mean,rep_NBR_stdDev,rep_NDMI_mean,rep_NDMI_stdDev,rep_NDVI_mean,rep_NDVI_stdDev,rep_nbr_cv,rep_ndmi_cv,rep_ndvi_cv,rep_snow_fraction,rep_snow_pixel_count,rep_water_fraction,rep_water_pixel_count,rep_wetland_fraction,rep_wetland_pixel_count,zone_3,ecoregion,longitude,latitude
ds25,Gaspard and Boudreau 2023,Canada.BonifaceRiver.LSA2,Canada.BonifaceRiver.LSA2.1,site,"Gaspard A, Boudreau S",Canada,Boniface River,LSA2,1,2019,8,26,Gaspard A and Boudreau S. 2023. Climatic data are better predictors of NDVI values than plant functional group biomass and cover along a latitudinal gradient in Nunavik. Manuscript submitted for publication.,488.66,1.25,300.65,1978.30194906445,840.879099275731,-257.278326403327,623.105092175519,5026.43931912682,698.573499120058,42.5050938090309,-242.191054678542,13.8979793600972,0,0,0,0,0,0,Sub Arctic,Eastern Canadian Shield taiga,-76.1743573,57.7516062982712
ds25,Gaspard and Boudreau 2023,Canada.BonifaceRiver.LSA4,Canada.BonifaceRiver.LSA4.1,site,"Gaspard A, Boudreau S",Canada,Boniface River,LSA4,1,2019,8,26,Gaspard A and Boudreau S. 2023. Climatic data are better predictors of NDVI values than plant functional group biomass and cover along a latitudinal gradient in Nunavik. Manuscript submitted for publication.,804.6,1.25,300.65,1978.30194906445,840.879099275731,-257.278326403327,623.105092175519,5026.43931912682,698.573499120058,42.5050938090309,-242.191054678542,13.8979793600972,0,0,0,0,0,0,Sub Arctic,Eastern Canadian Shield taiga,-76.1743573,57.7516062982712
ds25,Gaspard and Boudreau 2023,Canada.BonifaceRiver.LSA6,Canada.BonifaceRiver.LSA6.1,site,"Gaspard A, Boudreau S",Canada,Boniface River,LSA6,1,2019,8,30,Gaspard A and Boudreau S. 2023. Climatic data are better predictors of NDVI values than plant functional group biomass and cover along a latitudinal gradient in Nunavik. Manuscript submitted for publication.,595.06,1.25,300.65,3243.15256703389,689.908467067986,590.10299314072,572.323931926279,6191.02670962379,970.487075288728,21.2727724893609,96.9871257354897,15.6757048678232,0,0,0,0,0,0,Sub Arctic,Eastern Canadian Shield taiga,-76.2135300000001,57.7577439982719
ds25,Gaspard and Boudreau 2023,Canada.ChukotkaRiver.TH1,Canada.ChukotkaRiver.TH1.1,site,"Gaspard A, Boudreau S",Canada,Chukotka River,TH1,1,2019,8,9,Gaspard A and Boudreau S. 2023. Climatic data are better predictors of NDVI values than plant functional group biomass and cover along a latitudinal gradient in Nunavik. Manuscript submitted for publication.,477.01,1.25,300.65,1976.68696486221,432.657332654839,-835.045314181442,428.186568682391,6635.03256445047,298.072311318917,21.8880045422366,-51.2770458573405,4.49240163365505,0,0,0,0,0,0,Low Arctic,Canadian Middle Arctic Tundra,-75.89254747,61.3059040985947
ds25,Gaspard and Boudreau 2023,Canada.ChukotkaRiver.TH4,Canada.ChukotkaRiver.TH4.1,site,"Gaspard A, Boudreau S",Canada,Chukotka River,TH4,1,2019,8,11,Gaspard A and Boudreau S. 2023. Climatic data are better predictors of NDVI values than plant functional group biomass and cover along a latitudinal gradient in Nunavik. Manuscript submitted for publication.,273.86,1.25,300.65,2623.28152499532,736.672179449584,-270.771671971541,678.170410074046,6921.66092492043,536.315709167649,28.0820862126454,-250.458404727554,7.74836726307587,0,0,0,0,0,0,Low Arctic,Canadian Middle Arctic Tundra,-75.88445817,61.3034973885946
ds25,Gaspard and Boudreau 2023,Canada.ChukotkaRiver.TH5,Canada.ChukotkaRiver.TH5.1,site,"Gaspard A, Boudreau S",Canada,Chukotka River,TH5,1,2019,8,8,Gaspard A and Boudreau S. 2023. Climatic data are better predictors of NDVI values than plant functional group biomass and cover along a latitudinal gradient in Nunavik. Manuscript submitted for publication.,201.14,1.25,300.65,2360.30251766578,356.091970013413,-221.450816603491,268.944445601586,6668.44131686088,274.472160514519,15.0867089005849,-121.446581108406,4.11598674221707,0,0,0,0,0,0,Low Arctic,Canadian Middle Arctic Tundra,-75.95403584,61.3049144385947
ds25,Gaspard and Boudreau 2023,Canada.ChukotkaRiver.TPO2,Canada.ChukotkaRiver.TPO2.1,site,"Gaspard A, Boudreau S",Canada,Chukotka River,TPO2,1,2019,8,7,Gaspard A and Boudreau S. 2023. Climatic data are better predictors of NDVI values than plant functional group biomass and cover along a latitudinal gradient in Nunavik. Manuscript submitted for publication.,707.26,1.25,300.65,2546.22503157599,122.906655682596,-351.329279131777,101.091739828217,6058.0952425504,225.420250253562,4.8270146651776,-28.7740720266867,3.72097567351323,0,0,0,0,0,0,Low Arctic,Canadian Middle Arctic Tundra,-75.92177595,61.3034433785946
ds25,Gaspard and Boudreau 2023,Canada.ChukotkaRiver.TPO3,Canada.ChukotkaRiver.TPO3.1,site,"Gaspard A, Boudreau S",Canada,Chukotka River,TPO3,1,2019,8,12,Gaspard A and Boudreau S. 2023. Climatic data are better predictors of NDVI values than plant functional group biomass and cover along a latitudinal gradient in Nunavik. Manuscript submitted for publication.,340.36,1.25,300.65,2185.76355382923,197.146696649982,-570.414558813206,129.684793923575,6786.68334230291,139.757932780217,9.01958019679674,-22.7351830208181,2.05929650362607,0,0,0,0,0,0,Low Arctic,Canadian Middle Arctic Tundra,-75.96573632,61.2992538185942
ds25,Gaspard and Boudreau 2023,Canada.ChukotkaRiver.TPO5,Canada.ChukotkaRiver.TPO5.1,site,"Gaspard A, Boudreau S",Canada,Chukotka River,TPO5,1,2019,8,10,Gaspard A and Boudreau S. 2023. Climatic data are better predictors of NDVI values than plant functional group biomass and cover along a latitudinal gradient in Nunavik. Manuscript submitted for publication.,942.54,1.25,300.65,-99.7064538027575,1433.06714601061,-2048.87401390482,1045.44569801592,4802.4362695756,1187.14662190481,-1437.28624512667,-51.0253773985583,24.7196746664942,0,0,0,0,0,0,Low Arctic,Canadian Middle Arctic Tundra,-75.9178653200001,61.2847199185933
ds25,Gaspard and Boudreau 2023,Canada.ClearwaterLake.AB1,Canada.ClearwaterLake.AB1.1,site,"Gaspard A, Boudreau S",Canada,Clearwater Lake,AB1,1,2018,8,13,Gaspard A and Boudreau S. 2023. Climatic data are better predictors of NDVI values than plant functional group biomass and cover along a latitudinal gradient in Nunavik. Manuscript submitted for publication.,1793.41,1,300.525,5665.24443903231,503.146163970612,2567.30245710884,485.087471725372,8469.80454078043,540.963865015576,8.88127898778813,18.8948314360924,6.38696988119315,0,0,0,0,0,0,Sub Arctic,Eastern Canadian Shield taiga,-74.422635,56.3680329981042
ds25,Gaspard and Boudreau 2023,Canada.ClearwaterLake.AB2,Canada.ClearwaterLake.AB2.1,site,"Gaspard A, Boudreau S",Canada,Clearwater Lake,AB2,1,2018,8,10,Gaspard A and Boudreau S. 2023. Climatic data are better predictors of NDVI values than plant functional group biomass and cover along a latitudinal gradient in Nunavik. Manuscript submitted for publication.,1109.75,1.25,300.65,5053.74637210309,618.30984058313,1876.19679987004,513.194286715036,8246.42470760234,465.326839631737,12.2346828482772,27.3529027845364,5.64277072951087,0,0,0,0,0,0,Sub Arctic,Eastern Canadian Shield taiga,-74.376048,56.351673998102
ds25,Gaspard and Boudreau 2023,Canada.ClearwaterLake.AB3,Canada.ClearwaterLake.AB3.1,site,"Gaspard A, Boudreau S",Canada,Clearwater Lake,AB3,1,2018,8,7,Gaspard A and Boudreau S. 2023. Climatic data are better predictors of NDVI values than plant functional group biomass and cover along a latitudinal gradient in Nunavik. Manuscript submitted for publication.,1484.87,1,300.525,4926.0102632149,849.317529287814,1904.07809792028,694.151036216361,8050.9081726603,769.048161309534,17.2414892358246,36.4560170601482,9.55231564956993,0,0,0,0,0,0,Sub Arctic,Eastern Canadian Shield taiga,-74.413837,56.3528329981021
ds25,Gaspard and Boudreau 2023,Canada.ClearwaterLake.LS0,Canada.ClearwaterLake.LS0.1,site,"Gaspard A, Boudreau S",Canada,Clearwater Lake,LS0,1,2018,8,6,Gaspard A and Boudreau S. 2023. Climatic data are better predictors of NDVI values than plant functional group biomass and cover along a latitudinal gradient in Nunavik. Manuscript submitted for publication.,272.73,1.25,300.65,2986.24189836749,816.381269143895,415.834420770501,664.730022492416,5823.26393589084,1366.3293725112,27.3380823432352,159.854497196441,23.4632911637412,0,0,0,0,0,0,Sub Arctic,Eastern Canadian Shield taiga,-74.448915,56.3524009981021
ds25,Gaspard and Boudreau 2023,Canada.ClearwaterLake.LS1,Canada.ClearwaterLake.LS1.1,site,"Gaspard A, Boudreau S",Canada,Clearwater Lake,LS1,1,2018,8,8,Gaspard A and Boudreau S. 2023. Climatic data are better predictors of NDVI values than plant functional group biomass and cover along a latitudinal gradient in Nunavik. Manuscript submitted for publication.,488.65,1.25,300.65,1945.30121558329,524.969081364692,-451.424398299808,513.056952383348,4544.81084007906,429.581969355164,26.9865189595989,-113.652907179068,9.45214189261376,0,0,0,0,0,0,Sub Arctic,Eastern Canadian Shield taiga,-74.407903,56.3631129981035
ds25,Gaspard and Boudreau 2023,Canada.ClearwaterLake.LSA2,Canada.ClearwaterLake.LSA2.1,site,"Gaspard A, Boudreau S",Canada,Clearwater Lake,LSA2,1,2018,8,11,Gaspard A and Boudreau S. 2023. Climatic data are better predictors of NDVI values than plant functional group biomass and cover along a latitudinal gradient in Nunavik. Manuscript submitted for publication.,785.98,1.25,300.65,4973.02008825839,597.756833046087,1951.80626472101,484.357038981651,8122.56387903728,625.549674521634,12.0199963490481,24.8158358611931,7.70138202465915,0,0,0,0,0,0,Sub Arctic,Eastern Canadian Shield taiga,-74.432114,56.352135998102
ds25,Gaspard and Boudreau 2023,Canada.CoutureLake.TD7,Canada.CoutureLake.TD7.1,site,"Gaspard A, Boudreau S",Canada,Couture Lake,TD7,1,2021,8,16,Gaspard A and Boudreau S. 2023. Climatic data are better predictors of NDVI values than plant functional group biomass and cover along a latitudinal gradient in Nunavik. Manuscript submitted for publication.,201.1,1,300.525,3376.98475765151,590.891050475547,757.195262250916,480.86998875178,6768.76294264702,532.474366606689,17.497593056549,63.5067350160507,7.86664226710911,0,0,0,0,0,0,Low Arctic,Canadian Low Arctic tundra,-75.601594,60.0629279984963
ds25,Gaspard and Boudreau 2023,Canada.CoutureLake.TDA6,Canada.CoutureLake.TDA6.1,site,"Gaspard A, Boudreau S",Canada,Couture Lake,TDA6,1,2021,8,13,Gaspard A and Boudreau S. 2023. Climatic data are better predictors of NDVI values than plant functional group biomass and cover along a latitudinal gradient in Nunavik. Manuscript submitted for publication.,617.43,1,300.525,2073.42056732426,2389.16842650777,-310.416345150567,2108.26093803713,4404.88782121279,2374.92069209471,115.22835570166,-679.172012354735,53.9155771608465,0,0,0.493827160493827,80,0.0123456790123457,2,Low Arctic,Canadian Low Arctic tundra,-75.582815,60.0741219984973
ds25,Gaspard and Boudreau 2023,Canada.CoutureLake.TDA7,Canada.CoutureLake.TDA7.1,site,"Gaspard A, Boudreau S",Canada,Couture Lake,TDA7,1,2021,8,14,Gaspard A and Boudreau S. 2023. Climatic data are better predictors of NDVI values than plant functional group biomass and cover along a latitudinal gradient in Nunavik. Manuscript submitted for publication.,507.15,1,300.525,4090.91821227423,1012.74642083228,1362.88153039425,915.19505445606,7405.24065352496,656.269589054689,24.7559684227779,67.1514753150492,8.86223175937299,0,0,0,0,0,0,Low Arctic,Canadian Low Arctic tundra,-75.572577,60.0610289984962
ds25,Gaspard and Boudreau 2023,Canada.CoutureLake.TDO4,Canada.CoutureLake.TDO4.1,site,"Gaspard A, Boudreau S",Canada,Couture Lake,TDO4,1,2021,8,12,Gaspard A and Boudreau S. 2023. Climatic data are better predictors of NDVI values than plant functional group biomass and cover along a latitudinal gradient in Nunavik. Manuscript submitted for publication.,314.28,0.1,300.3,2424.57875715533,649.97556453111,-0.58821674590085,594.101988152598,6206.57839332493,502.325737647992,26.8077727981789,-101000.522731249,8.09344063370303,0,0,0,0,0,0,Low Arctic,Canadian Low Arctic tundra,-75.606327,60.0866729984983
ds25,Gaspard and Boudreau 2023,Canada.DeceptionBay.BEGL1,Canada.DeceptionBay.BEGL1.1,site,"Gaspard A, Boudreau S",Canada,Deception Bay,BEGL1,1,2019,9,6,Gaspard A and Boudreau S. 2023. Climatic data are better predictors of NDVI values than plant functional group biomass and cover along a latitudinal gradient in Nunavik. Manuscript submitted for publication.,978.52,1.25,300.65,4104.9819351027,270.312785074994,1132.90335848027,238.151232150917,7550.70500818032,279.014004621631,6.58499329225992,21.0213192827306,3.69520467717057,0,0,0,0,0,0,Low Arctic,Canadian Middle Arctic Tundra,-74.286845,62.0867529986503
ds25,Gaspard and Boudreau 2023,Canada.DeceptionBay.BEGL2,Canada.DeceptionBay.BEGL2.1,site,"Gaspard A, Boudreau S",Canada,Deception Bay,BEGL2,1,2019,9,7,Gaspard A and Boudreau S. 2023. Climatic data are better predictors of NDVI values than plant functional group biomass and cover along a latitudinal gradient in Nunavik. Manuscript submitted for publication.,1071.91,1.25,300.65,3736.07374732139,280.254474343653,701.709547257557,247.780952392789,7170.15590662473,207.249713452566,7.50131001949799,35.3110419205744,2.89044919178231,0,0,0,0,0,0,Low Arctic,Canadian Middle Arctic Tundra,-74.311823,62.1024679986513
ds25,Gaspard and Boudreau 2023,Canada.DeceptionBay.BEGL3,Canada.DeceptionBay.BEGL3.1,site,"Gaspard A, Boudreau S",Canada,Deception Bay,BEGL3,1,2019,9,9,Gaspard A and Boudreau S. 2023. Climatic data are better predictors of NDVI values than plant functional group biomass and cover along a latitudinal gradient in Nunavik. Manuscript submitted for publication.,1666.5,1.25,300.65,5544.50219273331,1488.02939742466,2846.8224454089,1358.30434203826,8038.96773387263,1049.12071553992,26.8379260337365,47.7129981965969,13.0504406818228,0,0,0,0,0,0,Low Arctic,Canadian Middle Arctic Tundra,-74.443402,62.0907519986505
ds25,Gaspard and Boudreau 2023,Canada.DeceptionBay.TH6,Canada.DeceptionBay.TH6.1,site,"Gaspard A, Boudreau S",Canada,Deception Bay,TH6,1,2019,9,5,Gaspard A and Boudreau S. 2023. Climatic data are better predictors of NDVI values than plant functional group biomass and cover along a latitudinal gradient in Nunavik. Manuscript submitted for publication.,537.81,1.25,300.65,2366.76252188346,172.589687988592,-319.534001773413,154.137796792351,6296.74471955075,126.206948204132,7.2922266764325,-48.2383082666904,2.00432054696886,0,0,0,0,0,0,Low Arctic,Canadian Middle Arctic Tundra,-74.2321353900001,62.0781219986496
ds25,Gaspard and Boudreau 2023,Canada.DeceptionBay.TH7,Canada.DeceptionBay.TH7.1,site,"Gaspard A, Boudreau S",Canada,Deception Bay,TH7,1,2019,9,5,Gaspard A and Boudreau S. 2023. Climatic data are better predictors of NDVI values than plant functional group biomass and cover along a latitudinal gradient in Nunavik. Manuscript submitted for publication.,766.46,1.25,300.65,2776.06306818182,563.479997781642,103.949204545455,492.531061939245,6593.33343181818,391.860123991964,20.297809665783,473.818981196602,5.94327782819114,0,0,0,0,0,0,Low Arctic,Canadian Middle Arctic Tundra,-74.23463399,62.0825109386499
ds25,Gaspard and Boudreau 2023,Canada.DeceptionBay.TH8,Canada.DeceptionBay.TH8.1,site,"Gaspard A, Boudreau S",Canada,Deception Bay,TH8,1,2019,9,6,Gaspard A and Boudreau S. 2023. Climatic data are better predictors of NDVI values than plant functional group biomass and cover along a latitudinal gradient in Nunavik. Manuscript submitted for publication.,311.1,1.25,300.65,3318.48717599218,657.610604765465,588.044094595515,561.099582872773,6891.11358731457,342.137802500691,19.8165781541358,95.4179436592633,4.96491311840384,0,0,0,0,0,0,Low Arctic,Canadian Middle Arctic Tundra,-74.29443661,62.0948654186507
ds25,Gaspard and Boudreau 2023,Canada.Ivujivik.RTP11,Canada.Ivujivik.RTP11.1,site,"Gaspard A, Boudreau S",Canada,Ivujivik,RTP11,1,2021,8,23,Gaspard A and Boudreau S. 2023. Climatic data are better predictors of NDVI values than plant functional group biomass and cover along a latitudinal gradient in Nunavik. Manuscript submitted for publication.,2032.7,1,300.525,-858.052223069676,1802.50285023353,-2160.60061016645,1396.71868459615,4440.56388801651,1328.25714061698,-210.069131198692,-64.6449268793156,29.9119024996233,0,0,0,0,0,0,Low Arctic,Canadian Middle Arctic Tundra,-77.902819,62.411690998672
ds25,Gaspard and Boudreau 2023,Canada.Ivujivik.RTP12,Canada.Ivujivik.RTP12.1,site,"Gaspard A, Boudreau S",Canada,Ivujivik,RTP12,1,2021,8,24,Gaspard A and Boudreau S. 2023. Climatic data are better predictors of NDVI values than plant functional group biomass and cover along a latitudinal gradient in Nunavik. Manuscript submitted for publication.,1181.09,1,300.525,-1404.9255927679,1233.33379827807,-2531.38859104062,848.249559917363,3234.79761771238,900.560651760891,-87.7864140725225,-33.5092590256424,27.839783448269,0,0,0,0,0,0,Low Arctic,Canadian Middle Arctic Tundra,-77.8918259999999,62.4030449986713
ds25,Gaspard and Boudreau 2023,Canada.Ivujivik.RTP13,Canada.Ivujivik.RTP13.1,site,"Gaspard A, Boudreau S",Canada,Ivujivik,RTP13,1,2021,8,24,Gaspard A and Boudreau S. 2023. Climatic data are better predictors of NDVI values than plant functional group biomass and cover along a latitudinal gradient in Nunavik. Manuscript submitted for publication.,976.97,1,300.525,-3070.05754455535,452.106999857033,-3546.69740666472,401.778656587042,2185.3696685668,412.836114035769,-14.7263363404647,-11.3282473952259,18.8909052767495,0,0,0,0,0,0,Low Arctic,Canadian Middle Arctic Tundra,-77.924048,62.4016979986713
ds25,Gaspard and Boudreau 2023,Canada.Ivujivik.TP10,Canada.Ivujivik.TP10.1,site,"Gaspard A, Boudreau S",Canada,Ivujivik,TP10,1,2021,8,21,Gaspard A and Boudreau S. 2023. Climatic data are better predictors of NDVI values than plant functional group biomass and cover along a latitudinal gradient in Nunavik. Manuscript submitted for publication.,1189.73,1,300.525,-2271.26518245882,521.718434348672,-3211.44196328381,414.360209394256,2947.0581938148,585.651997094418,-22.9703884151419,-12.9026217547011,19.8724273013532,0,0,0,0,0,0,Low Arctic,Canadian Middle Arctic Tundra,-77.855772,62.4052479986715
ds25,Gaspard and Boudreau 2023,Canada.Ivujivik.TP12,Canada.Ivujivik.TP12.1,site,"Gaspard A, Boudreau S",Canada,Ivujivik,TP12,1,2021,8,25,Gaspard A and Boudreau S. 2023. Climatic data are better predictors of NDVI values than plant functional group biomass and cover along a latitudinal gradient in Nunavik. Manuscript submitted for publication.,1000.04,1,300.525,-476.24275264764,1094.4413391201,-1374.70308292946,959.293122447461,3231.93102674565,1186.34434141189,-229.807452824348,-69.7818412106295,36.7069820362615,0,0,0,0,0,0,Low Arctic,Canadian Middle Arctic Tundra,-77.907827,62.3924519986706
ds25,Gaspard and Boudreau 2023,Canada.Ivujivik.TP13,Canada.Ivujivik.TP13.1,site,"Gaspard A, Boudreau S",Canada,Ivujivik,TP13,1,2021,8,25,Gaspard A and Boudreau S. 2023. Climatic data are better predictors of NDVI values than plant functional group biomass and cover along a latitudinal gradient in Nunavik. Manuscript submitted for publication.,922.6,1,300.525,1667.38433556384,904.086884638307,-614.712287241209,691.461755974255,5801.04836753941,1112.15533796993,54.2218650706337,-112.485429415685,19.1716267044617,0,0,0,0,0,0,Low Arctic,Canadian Middle Arctic Tundra,-77.873969,62.3868049986703
ds25,Gaspard and Boudreau 2023,Canada.LeRoyLake.TD1,Canada.LeRoyLake.TD1.1,site,"Gaspard A, Boudreau S",Canada,Le Roy Lake,TD1,1,2019,8,20,Gaspard A and Boudreau S. 2023. Climatic data are better predictors of NDVI values than plant functional group biomass and cover along a latitudinal gradient in Nunavik. Manuscript submitted for publication.,720.58,1.25,300.65,1413.29681907034,699.16841707281,-533.61580056358,507.645448931622,5972.521819705,572.475732921448,49.470741576615,-95.133136686633,9.5851593380989,0,0,0,0,0,0,Oro Arctic,Canadian Low Arctic tundra,-75.46748038,58.4865093483495
ds25,Gaspard and Boudreau 2023,Canada.LeRoyLake.TD4,Canada.LeRoyLake.TD4.1,site,"Gaspard A, Boudreau S",Canada,Le Roy Lake,TD4,1,2019,8,19,Gaspard A and Boudreau S. 2023. Climatic data are better predictors of NDVI values than plant functional group biomass and cover along a latitudinal gradient in Nunavik. Manuscript submitted for publication.,636.75,0.1,300.3625,1543.28916212448,827.940927570199,-532.023627836228,576.086014727734,5681.3111928001,817.53219591992,53.6478158396747,-108.282035719111,14.3898506555313,0,0,0,0,0,0,Oro Arctic,Canadian Low Arctic tundra,-75.47438848,58.5378594983547
